,沪深300
2009-10-19,3330.79
2009-10-20,3379.63
2009-10-21,3414.66
2009-10-22,3381.15
2009-10-23,3436.39
2009-10-26,3432.9
2009-10-27,3392.1
2009-10-28,3337.17
2009-10-29,3291.18
2009-10-30,3329.54
2009-11-02,3394.72
2009-11-03,3447.48
2009-11-04,3476.34
2009-11-05,3471.83
2009-11-06,3506.03
2009-11-09,3495.89
2009-11-10,3532.19
2009-11-11,3514.83
2009-11-12,3529.06
2009-11-13,3518.89
2009-11-16,3625.89
2009-11-17,3649.42
2009-11-18,3652.81
2009-11-19,3653.9
2009-11-20,3658.21
2009-11-23,3666.27
2009-11-24,3698.13
2009-11-25,3630.3
2009-11-26,3646.61
2009-11-27,3480.93
2009-11-30,3511.76
2009-12-01,3566.78
2009-12-02,3607.56
2009-12-03,3603.12
2009-12-04,3646.26
2009-12-07,3672.8
2009-12-08,3671.04
2009-12-09,3603.7
2009-12-10,3601.29
2009-12-11,3614.95
2009-12-14,3623.27
2009-12-15,3620.32
2009-12-16,3610.69
2009-12-17,3582.44
2009-12-18,3453.35
2009-12-21,3404.64
2009-12-22,3404.75
2009-12-23,3342.99
2009-12-24,3445.7
2009-12-25,3441.96
2009-12-28,3489.57
2009-12-29,3501.25
2009-12-30,3561.44
2009-12-31,3579.52
2010-01-04,3597.75
2010-01-05,3577.53
2010-01-06,3588.83
2010-01-07,3558.56
2010-01-08,3482.08
2010-01-11,3594.53
2010-01-12,3535.41
2010-01-13,3490.11
2010-01-14,3470.32
2010-01-15,3500.07
2010-01-18,3501.26
2010-01-19,3528.39
2010-01-20,3515.45
2010-01-21,3425.18
2010-01-22,3390.8
2010-01-25,3372.43
2010-01-26,3341.2
2010-01-27,3255.12
2010-01-28,3220.31
2010-01-29,3249.46
2010-02-01,3198.31
2010-02-02,3211.94
2010-02-03,3231.1
2010-02-04,3242.52
2010-02-05,3177.42
2010-02-08,3172.31
2010-02-09,3178.95
2010-02-10,3214.46
2010-02-11,3238.35
2010-02-12,3253.2
2010-02-22,3261.95
2010-02-23,3225.39
2010-02-24,3244.82
2010-02-25,3294.14
2010-02-26,3301.15
2010-03-01,3330.38
2010-03-02,3339.89
2010-03-03,3335.65
2010-03-04,3345.91
2010-03-05,3276.4
2010-03-08,3293.93
2010-03-09,3322.51
2010-03-10,3321.08
2010-03-11,3303.49
2010-03-12,3284.26
2010-03-15,3234.82
2010-03-16,3204.29
2010-03-17,3274.0
2010-03-18,3295.37
2010-03-19,3296.41
2010-03-22,3313.92
2010-03-23,3309.12
2010-03-24,3298.54
2010-03-25,3270.39
2010-03-26,3285.39
2010-03-29,3363.6
2010-03-30,3372.26
2010-03-31,3369.9
2010-04-01,3392.48
2010-04-02,3412.2
2010-04-06,3436.29
2010-04-07,3404.58
2010-04-08,3381.31
2010-04-09,3379.4
2010-04-12,3393.56
2010-04-13,3401.71
2010-04-14,3404.52
2010-04-15,3412.94
2010-04-16,3388.29
2010-04-19,3313.5
2010-04-20,3196.65
2010-04-21,3237.54
2010-04-22,3231.99
2010-04-23,3224.74
2010-04-26,3207.72
2010-04-27,3163.1
2010-04-28,3122.11
2010-04-29,3130.7
2010-04-30,3068.13
2010-05-04,3056.08
2010-05-05,3036.86
2010-05-06,3014.91
2010-05-07,2892.53
2010-05-10,2872.31
2010-05-11,2922.13
2010-05-12,2832.15
2010-05-13,2886.97
2010-05-14,2888.09
2010-05-17,2828.88
2010-05-18,2781.84
2010-05-19,2803.7
2010-05-20,2793.88
2010-05-21,2769.09
2010-05-24,2886.37
2010-05-25,2855.33
2010-05-26,2839.03
2010-05-27,2866.86
2010-05-28,2893.69
2010-05-31,2857.42
2010-06-01,2782.29
2010-06-02,2757.91
2010-06-03,2787.51
2010-06-04,2748.48
2010-06-07,2716.4
2010-06-08,2720.59
2010-06-09,2787.82
2010-06-10,2776.26
2010-06-11,2782.09
2010-06-17,2784.92
2010-06-18,2755.84
2010-06-21,2784.47
2010-06-22,2795.32
2010-06-23,2788.22
2010-06-24,2783.51
2010-06-25,2759.45
2010-06-28,2751.46
2010-06-29,2724.23
2010-06-30,2575.82
2010-07-01,2574.1
2010-07-02,2542.12
2010-07-05,2529.43
2010-07-06,2563.41
2010-07-07,2580.61
2010-07-08,2602.23
2010-07-09,2662.16
2010-07-12,2689.81
2010-07-13,2649.66
2010-07-14,2684.62
2010-07-15,2680.44
2010-07-16,2621.33
2010-07-19,2691.94
2010-07-20,2746.24
2010-07-21,2766.21
2010-07-22,2783.14
2010-07-23,2806.98
2010-07-26,2811.95
2010-07-27,2812.21
2010-07-28,2866.4
2010-07-29,2888.6
2010-07-30,2876.14
2010-08-02,2922.61
2010-08-03,2929.61
2010-08-04,2876.59
2010-08-05,2877.31
2010-08-06,2898.53
2010-08-09,2922.62
2010-08-10,2925.3
2010-08-11,2864.36
2010-08-12,2860.37
2010-08-13,2856.04
2010-08-16,2927.69
2010-08-17,2949.73
2010-08-18,2962.75
2010-08-19,2975.19
2010-08-20,2951.96
2010-08-23,2920.54
2010-08-24,2933.12
2010-08-25,2904.66
2010-08-26,2868.88
2010-08-27,2861.07
2010-08-30,2921.08
2010-08-31,2910.06
2010-09-01,2931.76
2010-09-02,2931.55
2010-09-03,2929.55
2010-09-06,2980.42
2010-09-07,2991.44
2010-09-08,2982.72
2010-09-09,2986.87
2010-09-10,2940.79
2010-09-13,2977.08
2010-09-14,2984.47
2010-09-15,2965.54
2010-09-16,2917.85
2010-09-17,2877.08
2010-09-20,2872.22
2010-09-21,2869.38
2010-09-27,2905.53
2010-09-28,2900.54
2010-09-29,2908.73
2010-09-30,2935.59
2010-10-08,3055.84
2010-10-11,3154.2
2010-10-12,3173.85
2010-10-13,3221.65
2010-10-14,3286.02
2010-10-15,3327.68
2010-10-18,3390.01
2010-10-19,3375.87
2010-10-20,3439.23
2010-10-21,3418.09
2010-10-22,3408.49
2010-10-25,3481.35
2010-10-26,3499.82
2010-10-27,3490.22
2010-10-28,3420.89
2010-10-29,3404.6
2010-11-01,3473.0
2010-11-02,3522.18
2010-11-03,3474.71
2010-11-04,3480.93
2010-11-05,3554.47
2010-11-08,3549.3
2010-11-09,3547.44
2010-11-10,3508.27
2010-11-11,3557.99
2010-11-12,3497.06
2010-11-15,3319.98
2010-11-16,3311.62
2010-11-17,3168.93
2010-11-18,3158.63
2010-11-19,3178.85
2010-11-22,3200.47
2010-11-23,3156.48
2010-11-24,3177.41
2010-11-25,3227.05
2010-11-26,3224.52
2010-11-29,3206.76
2010-11-30,3205.78
2010-12-01,3150.44
2010-12-02,3194.23
2010-12-03,3171.38
2010-12-06,3185.33
2010-12-07,3214.69
2010-12-08,3215.28
2010-12-09,3175.05
2010-12-10,3172.16
2010-12-13,3261.34
2010-12-14,3279.36
2010-12-15,3282.77
2010-12-16,3258.39
2010-12-17,3232.84
2010-12-20,3249.76
2010-12-21,3251.55
2010-12-22,3263.45
2010-12-23,3237.64
2010-12-24,3187.72
2010-12-27,3219.66
2010-12-28,3095.36
2010-12-29,3062.56
2010-12-30,3079.91
2010-12-31,3129.45
2011-01-04,3194.36
2011-01-05,3193.78
2011-01-06,3198.05
2011-01-07,3209.9
2011-01-10,3182.78
2011-01-11,3131.29
2011-01-12,3153.43
2011-01-13,3157.04
2011-01-14,3129.67
2011-01-17,3078.88
2011-01-18,2984.47
2011-01-19,3045.6
2011-01-20,3037.86
2011-01-21,3030.26
2011-01-24,2999.2
2011-01-25,2960.59
2011-01-26,2982.32
2011-01-27,3037.16
2011-01-28,3047.27
2011-01-31,3076.55
2011-02-01,3087.23
2011-02-09,3087.55
2011-02-10,3105.32
2011-02-11,3133.5
2011-02-14,3227.43
2011-02-15,3259.64
2011-02-16,3248.85
2011-02-17,3265.26
2011-02-18,3242.37
2011-02-21,3258.28
2011-02-22,3269.05
2011-02-23,3182.19
2011-02-24,3195.69
2011-02-25,3213.79
2011-02-28,3241.6
2011-03-01,3273.51
2011-03-02,3257.42
2011-03-03,3271.64
2011-03-04,3273.66
2011-03-07,3337.47
2011-03-08,3342.71
2011-03-09,3355.49
2011-03-10,3330.44
2011-03-11,3290.7
2011-03-14,3263.91
2011-03-15,3250.59
2011-03-16,3250.88
2011-03-17,3240.38
2011-03-18,3239.96
2011-03-21,3236.28
2011-03-22,3227.8
2011-03-23,3267.0
2011-03-24,3273.37
2011-03-25,3304.26
2011-03-28,3328.07
2011-03-29,3309.2
2011-03-30,3274.98
2011-03-31,3264.96
2011-04-01,3272.77
2011-04-06,3315.3
2011-04-07,3330.8
2011-04-08,3353.89
2011-04-11,3380.53
2011-04-12,3350.16
2011-04-13,3372.03
2011-04-14,3378.7
2011-04-15,3378.11
2011-04-18,3372.9
2011-04-19,3334.91
2011-04-20,3311.73
2011-04-21,3330.24
2011-04-22,3325.46
2011-04-25,3292.48
2011-04-26,3257.8
2011-04-27,3256.41
2011-04-28,3237.19
2011-04-29,3193.6
2011-05-03,3212.05
2011-05-04,3193.45
2011-05-05,3136.9
2011-05-06,3141.68
2011-05-09,3149.94
2011-05-10,3153.3
2011-05-11,3164.65
2011-05-12,3142.4
2011-05-13,3128.44
2011-05-16,3137.6
2011-05-17,3136.23
2011-05-18,3145.7
2011-05-19,3154.94
2011-05-20,3133.43
2011-05-23,3115.31
2011-05-24,3029.75
2011-05-25,3030.99
2011-05-26,3021.2
2011-05-27,2996.6
2011-05-30,2982.58
2011-05-31,3001.73
2011-06-01,3006.56
2011-06-02,2984.49
2011-06-03,2993.9
2011-06-07,3006.57
2011-06-08,3012.81
2011-06-09,3004.06
2011-06-10,2964.08
2011-06-13,2957.52
2011-06-14,3000.53
2011-06-15,2999.15
2011-06-16,2946.82
2011-06-17,2934.06
2011-06-20,2896.08
2011-06-21,2909.57
2011-06-22,2921.03
2011-06-23,2966.54
2011-06-24,3047.94
2011-06-27,3056.02
2011-06-28,3046.8
2011-06-29,3043.82
2011-06-30,3058.63
2011-07-01,3071.21
2011-07-04,3124.58
2011-07-05,3128.53
2011-07-06,3116.12
2011-07-07,3140.1
2011-07-08,3124.39
2011-07-11,3121.0
2011-07-12,3090.1
2011-07-13,3108.5
2011-07-14,3126.15
2011-07-15,3130.78
2011-07-18,3137.92
2011-07-19,3109.92
2011-07-20,3119.54
2011-07-21,3099.28
2011-07-22,3083.19
2011-07-25,3050.9
2011-07-26,2980.86
2011-07-27,3002.69
2011-07-28,2984.38
2011-07-29,2995.97
2011-08-01,2991.05
2011-08-02,2958.85
2011-08-03,2969.13
2011-08-04,2983.01
2011-08-05,2916.41
2011-08-08,2888.77
2011-08-09,2812.77
2011-08-10,2858.55
2011-08-11,2867.31
2011-08-12,2894.22
2011-08-15,2917.88
2011-08-16,2932.14
2011-08-17,2910.84
2011-08-18,2890.0
2011-08-19,2814.1
2011-08-22,2829.69
2011-08-23,2821.0
2011-08-24,2845.47
2011-08-25,2904.44
2011-08-26,2907.4
2011-08-29,2875.78
2011-08-30,2901.73
2011-08-31,2855.31
2011-09-01,2869.25
2011-09-02,2836.62
2011-09-05,2780.83
2011-09-06,2745.36
2011-09-07,2779.21
2011-09-08,2789.11
2011-09-09,2796.35
2011-09-13,2726.19
2011-09-14,2736.91
2011-09-15,2754.19
2011-09-16,2755.89
2011-09-19,2718.32
2011-09-20,2702.28
2011-09-21,2778.35
2011-09-22,2754.92
2011-09-23,2681.23
2011-09-26,2679.56
2011-09-27,2652.56
2011-09-28,2660.1
2011-09-29,2615.14
2011-09-30,2607.57
2011-10-10,2595.32
2011-10-11,2635.69
2011-10-12,2647.01
2011-10-13,2672.91
2011-10-14,2665.44
2011-10-17,2687.1
2011-10-18,2651.73
2011-10-19,2617.41
2011-10-20,2570.1
2011-10-21,2538.12
2011-10-24,2581.13
2011-10-25,2633.97
2011-10-26,2679.66
2011-10-27,2672.84
2011-10-28,2729.14
2011-10-31,2709.32
2011-11-01,2726.09
2011-11-02,2742.94
2011-11-03,2781.04
2011-11-04,2781.99
2011-11-07,2769.3
2011-11-08,2756.09
2011-11-09,2755.81
2011-11-10,2729.57
2011-11-11,2713.91
2011-11-14,2751.88
2011-11-15,2754.0
2011-11-16,2746.29
2011-11-17,2687.83
2011-11-18,2646.21
2011-11-21,2613.26
2011-11-22,2611.15
2011-11-23,2617.09
2011-11-24,2604.24
2011-11-25,2598.39
2011-11-28,2589.35
2011-11-29,2609.19
2011-11-30,2601.9
2011-12-01,2630.66
2011-12-02,2575.69
2011-12-05,2561.2
2011-12-06,2525.67
2011-12-07,2534.53
2011-12-08,2549.1
2011-12-09,2525.16
2011-12-12,2502.05
2011-12-13,2472.66
2011-12-14,2433.55
2011-12-15,2384.47
2011-12-16,2390.38
2011-12-19,2387.89
2011-12-20,2412.57
2011-12-21,2404.78
2011-12-22,2358.47
2011-12-23,2382.71
2011-12-26,2369.82
2011-12-27,2346.38
2011-12-28,2309.65
2011-12-29,2323.49
2011-12-30,2349.03
2012-01-04,2365.99
2012-01-05,2316.66
2012-01-06,2291.89
2012-01-09,2368.89
2012-01-10,2449.96
2012-01-11,2453.15
2012-01-12,2464.38
2012-01-13,2445.79
2012-01-16,2394.5
2012-01-17,2462.43
2012-01-18,2485.5
2012-01-19,2480.21
2012-01-20,2510.34
2012-01-30,2508.88
2012-01-31,2472.84
2012-02-01,2481.66
2012-02-02,2486.24
2012-02-03,2514.65
2012-02-06,2520.76
2012-02-07,2489.03
2012-02-08,2534.16
2012-02-09,2546.03
2012-02-10,2560.03
2012-02-13,2553.45
2012-02-14,2533.26
2012-02-15,2562.07
2012-02-16,2559.35
2012-02-17,2558.35
2012-02-20,2574.75
2012-02-21,2562.91
2012-02-22,2598.86
2012-02-23,2614.54
2012-02-24,2648.02
2012-02-27,2693.84
2012-02-28,2671.83
2012-02-29,2666.65
2012-03-01,2647.79
2012-03-02,2679.93
2012-03-05,2694.61
2012-03-06,2657.96
2012-03-07,2628.59
2012-03-08,2645.95
2012-03-09,2664.41
2012-03-12,2666.43
2012-03-13,2681.33
2012-03-14,2705.75
2012-03-15,2618.25
2012-03-16,2624.32
2012-03-19,2631.05
2012-03-20,2622.66
2012-03-21,2613.27
2012-03-22,2599.24
2012-03-23,2578.83
2012-03-26,2562.93
2012-03-27,2571.9
2012-03-28,2540.42
2012-03-29,2476.48
2012-03-30,2461.98
2012-04-05,2517.39
2012-04-06,2525.53
2012-04-09,2518.38
2012-04-10,2519.81
2012-04-11,2541.13
2012-04-12,2570.84
2012-04-13,2593.79
2012-04-16,2586.2
2012-04-17,2578.76
2012-04-18,2602.11
2012-04-19,2606.86
2012-04-20,2627.38
2012-04-23,2632.09
2012-04-24,2640.3
2012-04-25,2631.44
2012-04-26,2643.77
2012-04-27,2637.92
2012-05-02,2697.95
2012-05-03,2693.88
2012-05-04,2716.03
2012-05-07,2717.78
2012-05-08,2717.82
2012-05-09,2685.19
2012-05-10,2667.68
2012-05-11,2666.57
2012-05-14,2656.28
2012-05-15,2618.18
2012-05-16,2612.63
2012-05-17,2619.59
2012-05-18,2603.19
2012-05-21,2604.22
2012-05-22,2627.6
2012-05-23,2635.78
2012-05-24,2630.41
2012-05-25,2602.17
2012-05-28,2614.85
2012-05-29,2658.25
2012-05-30,2655.16
2012-05-31,2645.59
2012-06-01,2653.86
2012-06-04,2608.32
2012-06-05,2573.89
2012-06-06,2573.74
2012-06-07,2584.04
2012-06-08,2559.13
2012-06-11,2565.43
2012-06-12,2553.92
2012-06-13,2581.12
2012-06-14,2584.71
2012-06-15,2580.17
2012-06-18,2593.22
2012-06-19,2577.36
2012-06-20,2570.66
2012-06-21,2547.05
2012-06-25,2501.16
2012-06-26,2465.12
2012-06-27,2470.76
2012-06-28,2459.19
2012-06-29,2462.81
2012-07-02,2473.97
2012-07-03,2490.55
2012-07-04,2481.34
2012-07-05,2450.3
2012-07-06,2477.23
2012-07-09,2470.21
2012-07-10,2426.53
2012-07-11,2427.79
2012-07-12,2460.56
2012-07-13,2467.99
2012-07-16,2452.6
2012-07-17,2421.93
2012-07-18,2420.78
2012-07-19,2444.06
2012-07-20,2423.8
2012-07-23,2379.89
2012-07-24,2392.35
2012-07-25,2381.04
2012-07-26,2374.87
2012-07-27,2364.98
2012-07-30,2367.03
2012-07-31,2350.07
2012-08-01,2371.12
2012-08-02,2358.56
2012-08-03,2354.16
2012-08-06,2388.36
2012-08-07,2390.78
2012-08-08,2405.18
2012-08-09,2412.14
2012-08-10,2413.42
2012-08-13,2394.5
2012-08-14,2357.85
2012-08-15,2350.02
2012-08-16,2335.4
2012-08-17,2322.89
2012-08-20,2307.41
2012-08-21,2327.38
2012-08-22,2317.37
2012-08-23,2311.65
2012-08-24,2299.3
2012-08-27,2268.49
2012-08-28,2250.6
2012-08-29,2240.11
2012-08-30,2223.2
2012-08-31,2218.87
2012-09-03,2236.56
2012-09-04,2234.88
2012-09-05,2209.54
2012-09-06,2218.68
2012-09-07,2341.52
2012-09-10,2334.5
2012-09-11,2316.53
2012-09-12,2337.2
2012-09-13,2325.53
2012-09-14,2332.42
2012-09-17,2314.99
2012-09-18,2253.14
2012-09-19,2249.24
2012-09-20,2236.19
2012-09-21,2217.47
2012-09-24,2225.8
2012-09-25,2225.33
2012-09-26,2216.82
2012-09-27,2266.3
2012-09-28,2297.03
2012-10-08,2305.18
2012-10-09,2327.73
2012-10-10,2325.75
2012-10-11,2321.35
2012-10-12,2332.15
2012-10-15,2307.88
2012-10-16,2315.45
2012-10-17,2312.17
2012-10-18,2341.12
2012-10-19,2342.53
2012-10-22,2347.9
2012-10-23,2344.04
2012-10-24,2321.43
2012-10-25,2322.92
2012-10-26,2293.18
2012-10-29,2248.14
2012-10-30,2257.95
2012-10-31,2256.1
2012-11-01,2305.63
2012-11-02,2309.67
2012-11-05,2318.23
2012-11-06,2304.05
2012-11-07,2300.89
2012-11-08,2275.4
2012-11-09,2252.2
2012-11-12,2254.7
2012-11-13,2250.84
2012-11-14,2225.12
2012-11-15,2220.99
2012-11-16,2191.61
2012-11-19,2176.49
2012-11-20,2184.33
2012-11-21,2195.46
2012-11-22,2185.58
2012-11-23,2202.47
2012-11-26,2191.36
2012-11-27,2173.46
2012-11-28,2144.8
2012-11-29,2140.88
2012-11-30,2142.86
2012-12-03,2152.61
2012-12-04,2135.66
2012-12-05,2219.09
2012-12-06,2216.98
2012-12-07,2250.53
2012-12-10,2276.28
2012-12-11,2274.99
2012-12-12,2273.21
2012-12-13,2266.72
2012-12-14,2357.11
2012-12-17,2380.0
2012-12-18,2398.63
2012-12-19,2387.14
2012-12-20,2391.92
2012-12-21,2414.22
2012-12-24,2396.73
2012-12-25,2459.3
2012-12-26,2458.01
2012-12-27,2479.79
2012-12-28,2481.59
2012-12-31,2522.95
2013-01-04,2558.53
2013-01-07,2545.97
2013-01-08,2540.51
2013-01-09,2534.24
2013-01-10,2553.35
2013-01-11,2539.79
2013-01-14,2583.63
2013-01-15,2605.41
2013-01-16,2600.09
2013-01-17,2575.06
2013-01-18,2607.45
2013-01-21,2611.2
2013-01-22,2620.02
2013-01-23,2611.41
2013-01-24,2663.4
2013-01-25,2591.51
2013-01-28,2651.97
2013-01-29,2685.53
2013-01-30,2689.68
2013-01-31,2696.88
2013-02-01,2744.32
2013-02-04,2768.5
2013-02-05,2779.95
2013-02-06,2787.46
2013-02-07,2775.97
2013-02-08,2791.3
2013-02-18,2787.74
2013-02-19,2740.74
2013-02-20,2703.1
2013-02-21,2675.74
2013-02-22,2618.48
2013-02-25,2628.7
2013-02-26,2631.09
2013-02-27,2615.25
2013-02-28,2673.71
2013-03-01,2680.85
2013-03-04,2619.57
2013-03-05,2623.17
2013-03-06,2658.14
2013-03-07,2658.97
2013-03-08,2632.62
2013-03-11,2611.65
2013-03-12,2619.51
2013-03-13,2556.77
2013-03-14,2546.7
2013-03-15,2600.09
2013-03-18,2544.62
2013-03-19,2532.07
2013-03-20,2610.17
2013-03-21,2626.54
2013-03-22,2625.53
2013-03-25,2641.61
2013-03-26,2607.36
2013-03-27,2611.94
2013-03-28,2535.99
2013-03-29,2509.11
2013-04-01,2507.82
2013-04-02,2524.46
2013-04-03,2507.14
2013-04-08,2473.31
2013-04-09,2505.29
2013-04-10,2495.57
2013-04-11,2508.59
2013-04-12,2489.12
2013-04-15,2461.67
2013-04-16,2461.05
2013-04-17,2465.2
2013-04-18,2478.41
2013-04-19,2542.45
2013-04-22,2539.05
2013-04-23,2532.2
2013-04-24,2511.2
2013-04-25,2505.48
2013-04-26,2488.58
2013-05-02,2453.75
2013-05-03,2521.12
2013-05-06,2533.86
2013-05-07,2539.3
2013-05-08,2562.01
2013-05-09,2543.3
2013-05-10,2546.97
2013-05-13,2547.6
2013-05-14,2526.14
2013-05-15,2507.43
2013-05-16,2553.06
2013-05-17,2598.71
2013-05-20,2627.62
2013-05-21,2617.4
2013-05-22,2630.07
2013-05-23,2624.08
2013-05-24,2608.35
2013-05-27,2611.97
2013-05-28,2644.36
2013-05-29,2661.23
2013-05-30,2647.44
2013-05-31,2645.57
2013-06-03,2625.94
2013-06-04,2600.5
2013-06-05,2570.03
2013-06-06,2557.68
2013-06-07,2538.89
2013-06-13,2448.72
2013-06-14,2420.36
2013-06-17,2427.53
2013-06-18,2424.2
2013-06-19,2408.28
2013-06-20,2386.1
2013-06-21,2332.84
2013-06-24,2308.07
2013-06-25,2169.21
2013-06-26,2181.02
2013-06-27,2200.21
2013-06-28,2227.46
2013-07-01,2213.96
2013-07-02,2226.11
2013-07-03,2211.04
2013-07-04,2245.91
2013-07-05,2252.03
2013-07-08,2205.21
2013-07-09,2174.79
2013-07-10,2224.14
2013-07-11,2351.22
2013-07-12,2331.99
2013-07-15,2336.04
2013-07-16,2317.85
2013-07-17,2326.92
2013-07-18,2282.43
2013-07-19,2257.92
2013-07-22,2203.06
2013-07-23,2276.74
2013-07-24,2265.58
2013-07-25,2268.84
2013-07-26,2238.42
2013-07-29,2205.08
2013-07-30,2221.59
2013-07-31,2235.38
2013-08-01,2245.56
2013-08-02,2274.71
2013-08-05,2278.33
2013-08-06,2302.48
2013-08-07,2313.88
2013-08-08,2297.63
2013-08-09,2301.59
2013-08-12,2352.89
2013-08-13,2360.83
2013-08-14,2386.6
2013-08-15,2362.09
2013-08-16,2423.08
2013-08-19,2340.19
2013-08-20,2353.41
2013-08-21,2321.64
2013-08-22,2329.14
2013-08-23,2321.04
2013-08-26,2336.38
2013-08-27,2345.11
2013-08-28,2345.36
2013-08-29,2342.32
2013-08-30,2334.41
2013-09-02,2329.87
2013-09-03,2354.86
2013-09-04,2360.66
2013-09-05,2351.22
2013-09-06,2361.18
2013-09-09,2449.25
2013-09-10,2475.19
2013-09-11,2504.47
2013-09-12,2527.38
2013-09-13,2515.78
2013-09-16,2503.69
2013-09-17,2481.71
2013-09-18,2439.63
2013-09-23,2473.16
2013-09-24,2470.75
2013-09-25,2455.04
2013-09-26,2422.63
2013-09-27,2402.2
2013-09-30,2415.07
2013-10-08,2446.7
2013-10-09,2453.75
2013-10-10,2455.98
2013-10-11,2471.16
2013-10-14,2483.13
2013-10-15,2479.13
2013-10-16,2459.08
2013-10-17,2440.92
2013-10-18,2435.71
2013-10-21,2472.79
2013-10-22,2470.25
2013-10-23,2474.37
2013-10-24,2422.94
2013-10-25,2413.33
2013-10-28,2377.25
2013-10-29,2408.62
2013-10-30,2407.85
2013-10-31,2398.39
2013-11-01,2395.0
2013-11-04,2404.9
2013-11-05,2385.69
2013-11-06,2383.54
2013-11-07,2356.67
2013-11-08,2342.67
2013-11-11,2325.23
2013-11-12,2342.53
2013-11-13,2325.56
2013-11-14,2305.7
2013-11-15,2377.21
2013-11-18,2429.57
2013-11-19,2427.93
2013-11-20,2435.43
2013-11-21,2415.38
2013-11-22,2419.0
2013-11-25,2418.85
2013-11-26,2399.02
2013-11-27,2422.81
2013-11-28,2460.56
2013-11-29,2446.39
2013-12-02,2464.86
2013-12-03,2448.33
2013-12-04,2486.64
2013-12-05,2481.75
2013-12-06,2470.81
2013-12-09,2468.95
2013-12-10,2466.66
2013-12-11,2440.5
2013-12-12,2423.31
2013-12-13,2416.26
2013-12-16,2412.73
2013-12-17,2373.29
2013-12-18,2368.58
2013-12-19,2370.99
2013-12-20,2338.88
2013-12-23,2295.76
2013-12-24,2312.83
2013-12-25,2305.61
2013-12-26,2301.49
2013-12-27,2315.18
2013-12-30,2316.62
2013-12-31,2333.07
2014-01-02,2325.99
2014-01-03,2314.84
2014-01-06,2286.37
2014-01-07,2246.79
2014-01-08,2262.58
2014-01-09,2258.89
2014-01-10,2224.49
2014-01-13,2222.07
2014-01-14,2214.12
2014-01-15,2215.9
2014-01-16,2227.26
2014-01-17,2205.97
2014-01-20,2182.46
2014-01-21,2197.92
2014-01-22,2244.13
2014-01-23,2248.92
2014-01-24,2257.36
2014-01-27,2233.23
2014-01-28,2233.26
2014-01-29,2233.06
2014-01-30,2223.16
2014-02-07,2212.5
2014-02-10,2270.19
2014-02-11,2296.52
2014-02-12,2294.32
2014-02-13,2307.47
2014-02-14,2295.85
2014-02-17,2315.58
2014-02-18,2310.31
2014-02-19,2317.42
2014-02-20,2331.7
2014-02-21,2287.87
2014-02-24,2246.72
2014-02-25,2225.21
2014-02-26,2164.7
2014-02-27,2180.06
2014-02-28,2180.47
2014-03-03,2194.22
2014-03-04,2188.6
2014-03-05,2189.09
2014-03-06,2181.43
2014-03-07,2189.39
2014-03-10,2149.68
2014-03-11,2118.79
2014-03-12,2130.59
2014-03-13,2149.44
2014-03-14,2140.38
2014-03-17,2143.2
2014-03-18,2152.46
2014-03-19,2131.28
2014-03-20,2134.79
2014-03-21,2163.23
2014-03-24,2186.73
2014-03-25,2191.49
2014-03-26,2186.08
2014-03-27,2186.89
2014-03-28,2172.67
2014-03-31,2165.25
2014-04-01,2170.1
2014-04-02,2182.68
2014-04-03,2196.14
2014-04-04,2186.15
2014-04-08,2243.97
2014-04-09,2246.79
2014-04-10,2290.74
2014-04-11,2281.1
2014-04-14,2275.83
2014-04-15,2261.47
2014-04-16,2245.31
2014-04-17,2241.62
2014-04-18,2228.77
2014-04-21,2231.71
2014-04-22,2196.85
2014-04-23,2205.59
2014-04-24,2209.45
2014-04-25,2201.71
2014-04-28,2171.39
2014-04-29,2159.38
2014-04-30,2164.17
2014-05-05,2161.7
2014-05-06,2173.62
2014-05-07,2153.72
2014-05-08,2168.21
2014-05-09,2141.56
2014-05-12,2184.33
2014-05-13,2185.05
2014-05-14,2184.22
2014-05-15,2171.45
2014-05-16,2150.5
2014-05-19,2139.36
2014-05-20,2131.57
2014-05-21,2136.1
2014-05-22,2160.91
2014-05-23,2148.58
2014-05-26,2165.42
2014-05-27,2160.03
2014-05-28,2171.17
2014-05-29,2178.09
2014-05-30,2166.91
2014-06-03,2168.99
2014-06-04,2149.45
2014-06-05,2150.93
2014-06-06,2149.78
2014-06-09,2153.9
2014-06-10,2161.53
2014-06-11,2163.61
2014-06-12,2160.99
2014-06-13,2183.64
2014-06-16,2196.34
2014-06-17,2185.68
2014-06-18,2172.55
2014-06-19,2166.41
2014-06-20,2137.03
2014-06-23,2147.23
2014-06-24,2145.21
2014-06-25,2141.73
2014-06-26,2151.11
2014-06-27,2159.53
2014-06-30,2168.22
2014-07-01,2171.15
2014-07-02,2171.51
2014-07-03,2184.96
2014-07-04,2183.8
2014-07-07,2186.2
2014-07-08,2180.78
2014-07-09,2178.51
2014-07-10,2151.77
2014-07-11,2154.73
2014-07-14,2171.9
2014-07-15,2176.27
2014-07-16,2183.25
2014-07-17,2166.93
2014-07-18,2176.32
2014-07-21,2171.94
2014-07-22,2197.59
2014-07-23,2210.28
2014-07-24,2239.81
2014-07-25,2260.89
2014-07-28,2331.47
2014-07-29,2342.77
2014-07-30,2339.04
2014-07-31,2350.55
2014-08-01,2371.5
2014-08-04,2375.62
2014-08-05,2380.77
